conversation_id_str;created_at;favorite_count;full_text;id_str;image_url;in_reply_to_screen_name;lang;location;quote_count;reply_count;retweet_count;tweet_url;user_id_str;username
1,84272E+18;Mon Oct 07 05:25:57 +0000 2024;1;@tumblingIeaves @pandorlynfilia Ya mungkin mereka dapet gatau dari mana di luar masih banyak bgt yang nyari tapi calo satupun gaada yg punya. Ada juga cuma 2 tiket itupun keknya juga punya orang yg dijual lagi bahkan udah hampir 1 jam konser mulai harga c;1,84316E+18;;tumblingIeaves;in;;0;0;0;https://x.com/vanillachoco009/status/1843160814297215231;9,85206E+17;vanillachoco009
1,84315E+18;Mon Oct 07 05:02:01 +0000 2024;0;yaa tiket konser blm abis kan ngabisinnya via calo;1,84315E+18;;;in;;0;0;0;https://x.com/baaar_17/status/1843154792606273709;3232443637;baaar_17
1,84309E+18;Mon Oct 07 02:57:18 +0000 2024;0;@gwenateez tiket konser 4.2jt vip soundcheck nginep 4d3n 900k pesawat banjarmasin-jkt-sgp 1.6 tiket sgp-sub 600 (aku lebih karna tiket pesawat sempet hangus dan aku beli tiket konser di calo jdi kena 6.2jt sih tpi aslinya ya budget nya aman kalo sekalian ;1,84312E+18;;gwenateez;in;Strictland;0;0;0;https://x.com/windyisherenow/status/1843123408483336458;2744162498;windyisherenow
1,84254E+18;Sat Oct 05 12:02:10 +0000 2024;17;suka penasaran di sini calo-calo pada gampang banget dapet tiket sebanyak itu. di luar negeri banyak mafia tiket konser juga gak ya? https://t.co/dAykCBGGMo;1,84254E+18;https://pbs.twimg.com/media/GZIAgEIasAAYcPy.jpg;;in;bad tour era 🇮🇩 ;1;0;2;https://x.com/hourlymichaelj_/status/1842535751227252994;1,66785E+18;hourlymichaelj_
1,84244E+18;Sat Oct 05 05:27:33 +0000 2024;1;Harga tiket wayv makin lama makin agak naik jadi kalau ada yg nemu murah dan cod venue langsung ambil sih.. calo jg jualnya hampir mirip2 sama harga web;1,84244E+18;;;in;DKI Jakarta, Indonesia;0;0;0;https://x.com/nuna_konser/status/1842436443651940738;1,49748E+18;nuna_konser
1,84239E+18;Sat Oct 05 02:28:17 +0000 2024;1;Kalau tbtb gw ketiban uang dari langit konser semua negara bakal gw ikutin day1 day2 SEMUANYA bahkan gw beli itu tiket calo overprice klo emg sold out tapi masalahnya itu kalau gw ketiban uang dari langit hehe ;1,84239E+18;;;in;;0;0;0;https://x.com/airevsev/status/1842391331139899588;1,57369E+18;airevsev
1,84238E+18;Sat Oct 05 01:40:19 +0000 2024;1;Mecim tiket konser seventeen nanti jangan mahal-mahal yaa :( Orang-orang nanti tolong jangan pada calo in mahal-mahal yaa jangan scam yaa aku ngumpulin duitnya susah payah banget soalnya :( Walaupun semua ku pasrahkan sama Allah swt ;1,84238E+18;;;in;Mulfand Carat x King Nassar 🤝;0;0;0;https://x.com/bukancangijo/status/1842379256367833479;723521641;bukancangijo
1,84237E+18;Sat Oct 05 00:47:22 +0000 2024;0;abis ditipu 2x sama calo tiket konser mana ktp ku di minta takut bgtt di sebarkan enaknya di viralin dmn yaaa kasusnya? pliss bgtt bantuin guysss;1,84237E+18;;;in;;0;0;0;https://x.com/Sirynnnnnn/status/1842365933333188843;1,36662E+18;Sirynnnnnn
1,84222E+18;Fri Oct 04 15:25:08 +0000 2024;67;JANGAN MENORMALISASI HARGA TIKET UNDERPRICE‼️kayaknya tiap ada konser udah dihimbau deh tapi masih ada aja yg nyari tiket underprice kalo gak sesuai budget ya jangan maksain atau gak cari aja langsung di venue calo juga banyak;1,84222E+18;;;in;;3;5;22;https://x.com/seajeuni/status/1842224442950516742;9,16059E+17;seajeuni
1,84222E+18;Fri Oct 04 15:08:14 +0000 2024;1;aku kemarin habis hampir 18an (karna kena scam tiket konser reschedule tiket pesawat dan harus beli baru) untuk sectionnya blue 2 hari (1 hari beli di calo dan agak mahal) tapi kalau masih di Jawa kayaknya 10 cukup deh untuk sec VIP 1 hari;1,84222E+18;;;in;Düsseldorf, Deutschland;0;1;0;https://x.com/jaynamorolls/status/1842220190999949615;1,71932E+18;jaynamorolls
1,84221E+18;Fri Oct 04 14:43:26 +0000 2024;0;impulsif thought GUA MAU BELI TIKET KONSER LANY DI CALO WKAKXKAKKXSKXKKSKS;1,84221E+18;;;in;somewhere;0;3;0;https://x.com/jeaneknath/status/1842213949175140639;1,26661E+18;jeaneknath
1,84219E+18;Fri Oct 04 13:31:30 +0000 2024;0;@yjwcosmo gas kita beli tiket pesawat skrng tiket konser beli di calo aja ;1,8422E+18;;yjwcosmo;in;yjw ♡;0;1;0;https://x.com/07YANGONE/status/1842195843811786967;1,14899E+18;07YANGONE
1,84218E+18;Fri Oct 04 12:26:37 +0000 2024;0;Ril wakakakka War tiketnya kaya war tiket konser Twntu saja dengan calo wts di 1bjam setelah open ticketing;1,84218E+18;;;in;Batu, East Java, Indonesia;0;1;0;https://x.com/izzatunnaf/status/1842179515348664699;382521161;izzatunnaf
1,84214E+18;Fri Oct 04 09:47:27 +0000 2024;0;Yuk yang mau keep di harga sekarang bisa langsung DM dan DP yaa keburu harganya naikkkkk dan keburu akunya mager jualan‍↕️ Bukan calo ygy kalo ga laku gapapa soalnya ga rugi aku ordernya berdasarkan kalian yang udah DP FAQ bisa baca di highlight instagram;1,84214E+18;;;in;Kota Surabaya, Jawa Timur;0;0;0;https://x.com/jastipbydeok/status/1842139461846700147;1,71228E+18;jastipbydeok
1,84187E+18;Fri Oct 04 05:14:25 +0000 2024;0;@ridwanhr Justip / calo Tiket Konser ga sih.. ampe dari kemarin banyak yg cari team buat bantu war tiket.;1,84207E+18;;ridwanhr;in;🌎;0;0;0;https://x.com/optikmelawan/status/1842070751551357058;1,70738E+18;optikmelawan
1,8415E+18;Thu Oct 03 12:47:12 +0000 2024;0;@atikahelene @taroentthu Gue masih butuh dia Klo nyari tiket konser tik level dia udah di atas calo Soal nya ;1,84182E+18;;atikahelene;in;;0;1;0;https://x.com/surmaniamantap/status/1841822310137004368;1,67505E+18;surmaniamantap
1,84167E+18;Thu Oct 03 03:16:06 +0000 2024;0;kalau lu nyesel mungkin 1) sebenernya lu ada kebutuhan lain yang lebih mendesak tapi lu malah beli tiket konser 2 hari (alias lu tidak mengatur finansial dengan baik) 2) lu sebenernya calo tapi gak laku hahay;1,84168E+18;;indomieingi;in;rps / fa;0;0;0;https://x.com/indomieingi/status/1841678588103544909;485492305;indomieingi
1,84167E+18;Thu Oct 03 02:40:19 +0000 2024;0;Sanksi Penipuan Calo Tiket Konser Penjara Maksimal 4 Tahun dan Denda 500 Juta https://t.co/8P8tcy2vpz;1,84167E+18;;;in;Bogor, Indonesia;0;0;0;https://x.com/MediaVoi/status/1841669579778527619;1578222594;MediaVoi
1,84139E+18;Wed Oct 02 08:17:30 +0000 2024;0;ini pas babymonster Dateng karena konser malem siangnya h-1 mereka ada fansign gw nyoba buat apply karena lewatnya ktown4u aku kira bakalan fair ternyata promotornya nawarin tempat disuruh bayar 40.000 NT(±20juta) Mending gw nekat nonton konser tiket paling depan di calo 10jt https://t.co/f4CFxRBGgD;1,84139E+18;https://pbs.twimg.com/media/GY3wT4pbUAAcp5a.jpg;;in;;1;0;0;https://x.com/sunfpie97/status/1841392050505453753;1,72294E+18;sunfpie97
1,84137E+18;Wed Oct 02 06:52:50 +0000 2024;0;Ini rill bgtt soalnya pas svt madya jg demandnya unexpected bykk bgtt tmnku nyari tiket di calo yg under 15mnt sblm konser baru dapet dan itupun cm turun sedikit harganya. Jadi saranku mending beli langsung di tiket com atau dr mutual yg trusted aja;1,84137E+18;;;in;;0;1;0;https://x.com/starsraindr0ps/status/1841370739896963505;1,48775E+18;starsraindr0ps
1,83961E+18;Fri Sep 27 10:24:22 +0000 2024;2;disini ada yg udh pernah beli tiket konser di calo blm yah? klo ada bole kasi tips nyari calo yg ok ga yahh? tia;1,83961E+18;;;in;;0;4;0;https://x.com/cloudhyuns_08/status/1839612036583715064;1,06438E+18;cloudhyuns_08
1,83925E+18;Thu Sep 26 10:32:23 +0000 2024;0;Aku bingung kenapa banyak di twitter yang jualan tiket konser xdinary heroes??? Mana satu akun banyak tiketnya. Apakah... Aduh lupa namanya... Calo???;1,83925E+18;;;in;;0;0;0;https://x.com/saya_manusia_/status/1839251667558289812;1,09093E+18;saya_manusia_
1,83921E+18;Thu Sep 26 08:03:12 +0000 2024;1;berhasil dapetin tiket konser Maroon 5 sesuai kategori yg diinginkan adalah kebangaanku yg bisa kupamerkan xixi gak pake calo gak pake jastip hasil kerja jempol sendiri :))) sampai ketemu di februari mas adam :);1,83921E+18;;;in;62;0;0;1;https://x.com/dyansaputrii/status/1839214121096757249;181439673;dyansaputrii
1,83914E+18;Thu Sep 26 03:24:12 +0000 2024;0;pill pait emg akan selalu ada calo diperwaran tiket ini inget banget w dulu secure beberapa tiket konser sebelah yg berdarah2 tp ga kepikiran buat jual lg karena tau banyak tmn yg susah dapetinnya akhirnya w kasihin ke beberapa tmn yg belum punya tiket (no fee).;1,83914E+18;;;in;;0;1;0;https://x.com/_9yuhoney/status/1839143910955954578;1,68311E+18;_9yuhoney
1,83897E+18;Wed Sep 25 15:49:35 +0000 2024;0;gw sumpahin calo berkedok jastip tiket konser ni beraknya pada ga lancar setahun. alias pantek u pd anak-anak haram.;1,83897E+18;;;in;day6, svt, hq, jjk, free.;0;0;0;https://x.com/mendokutsay/status/1838969103027163278;1,31498E+18;mendokutsay
1,83891E+18;Wed Sep 25 11:58:13 +0000 2024;0;sangking bnyknya tugas di kuliah gue ga kepikiran lgi tentang konser seventeen skrg duit gaada krna nugas mulu dicafe dahlah kita tunggu calo saja nnti atau mngkin ada yg jual wts an tiket murah nnti wakakaka;1,83891E+18;;;in;only carat☆;0;0;0;https://x.com/wonurangae/status/1838910877518708832;1,68466E+18;wonurangae
1,83879E+18;Wed Sep 25 08:10:13 +0000 2024;53;@undipmfs Sepi job calo tiket konser beralih calo FT;1,83885E+18;;undipmfs;in;;0;0;0;https://x.com/masihsehat_/status/1838853498861162757;1,40534E+18;masihsehat_
1,83884E+18;Wed Sep 25 07:29:54 +0000 2024;0;Ku tak bisa bayangkan akan seMenyala apa calo2 itu. Waktu desember aja udh setengah jalan harga masih tinggi. Pleasee banget jangan ada drama2 tiket ke calo lagi pleaseeee... Udah cukup stress dengan konser sehari doang;1,83884E+18;;;in;Earth;0;0;0;https://x.com/18GeminiRabbit/status/1838843356597882885;1,25867E+18;18GeminiRabbit
1,8388E+18;Wed Sep 25 04:20:47 +0000 2024;0;di jepang ada calo tiket konser ga ya;1,8388E+18;;;in;;0;0;0;https://x.com/nejukocan/status/1838795762278502469;8,17444E+17;nejukocan
1,83832E+18;Wed Sep 25 03:44:03 +0000 2024;1;@_Inertia @dinolucu34 @ckseewhat Mlah klo pk sistem barcode.. Nu katipu ku Calo lebih bnyak.. Soalna tiket bisa d duplikat...saya biasa jaga di event konser musik + bola... Cara ieu lewih efisien untuk ngga ketipu... Kang;1,83879E+18;;_Inertia;in;Tangerang, Banten;0;1;0;https://x.com/AndiSug65405347/status/1838786517248151793;9,40358E+17;AndiSug65405347
1,83877E+18;Wed Sep 25 02:55:15 +0000 2024;0;Tiketnya RM dalam 3 menit sold out gmn konser nanti coba saingan nya calo fomo fansite solos. Berharap bngt ada sistem yg lebih jelas soal tiket konser biar yg bener2 ngefans yg dpt ga ada korban tipu2;1,83877E+18;;;in;💜;0;0;0;https://x.com/purpletwt0613/status/1838774237529805123;1,67134E+18;purpletwt0613
1,83875E+18;Wed Sep 25 01:10:59 +0000 2024;0;Sampe sekarang masih bingung calo disini yg dimaksud apa dah? Kalo tiket konser atau bola kan jelas mereka beli tiket terus dijual lagi. Kalo disini?;1,83875E+18;;;in;mdr;0;1;0;https://x.com/AmLieberal/status/1838747996403695693;1,26651E+18;AmLieberal
1,83863E+18;Tue Sep 24 17:07:10 +0000 2024;0;Lagi goblok2in diri sendiri karena lupa war tiket konser boyzIImen ternyata udah sold out Masak beli di calo?? Aaakkk;1,83863E+18;;;in;;0;1;0;https://x.com/iwantjoshcullen/status/1838626241492193728;1,36206E+18;iwantjoshcullen
1,83819E+18;Tue Sep 24 09:20:01 +0000 2024;0;@onedfess kalo dia konser plis jangan berisikk jangan dibawa ke base selain 1D anjiirrr takut ga dapet tiket ntar calo semua yang beli ;1,83851E+18;;onedfess;in;Disini;0;0;0;https://x.com/indrdhny/status/1838508676706918532;356753374;indrdhny
1,83848E+18;Tue Sep 24 07:34:23 +0000 2024;0;haaaa sekali nonton konser pengen ke encore lagiy WKWKWK orgil tiket calo pasti kek orgil;1,83848E+18;;;in;;0;0;0;https://x.com/soyandjoy0408/status/1838482094571557120;1,13477E+18;soyandjoy0408
1,83821E+18;Mon Sep 23 13:45:19 +0000 2024;0;Gak punya tiket Dijanjiin sama seorang oknum kak ntar masuk sama aku aja ada ordal hehe 1 jam menuju konser orangnya ngilang Nangis bentar Nyari calo dapet tiket orange Pas masuk udah sampe vocal team Nangis lagi Tapi happy ;1,83821E+18;;;in;;0;0;0;https://x.com/ter_csc/status/1838213055248793915;1,60509E+18;ter_csc
1,83821E+18;Mon Sep 23 13:42:59 +0000 2024;0;Gue penasaran deh artis kalo mau nonton konser ngewar tiket kayak kita atau pake jalur ordal atau pake calo tp mahal;1,83821E+18;;;in;;0;0;0;https://x.com/naranassi/status/1838212468923089098;1,08338E+18;naranassi
1,83778E+18;Sun Sep 22 09:18:07 +0000 2024;0;Mau beli tiket konser dari calo tapi aku trust issue Kumaha atuuuh;1,83778E+18;;;in;Bandung, Jawa Barat;0;0;0;https://x.com/icecreaml0vers/status/1837783423869767700;1,53277E+18;icecreaml0vers
1,83775E+18;Sun Sep 22 07:13:49 +0000 2024;0;Guys ada yang pernah nyoba beli tiket konser di calo belum? ;1,83775E+18;;;in;;0;0;0;https://x.com/jaehyuniessss/status/1837752143002194407;1,80887E+18;jaehyuniessss
1,83773E+18;Sun Sep 22 06:05:42 +0000 2024;0;WTS Tiket Konser Pusphoria SMAN 5 YOGYAKARTA Hii Pusphorians⭐️ We have Special Price for all the luckiest person Festival : Rp 100.000 ️ Rp 75.000 Premium : Rp 160.000️ Rp 125.000 yang mau dm aja krn aku bkn calo ini resmi ok (CMN SMPE TGL 25 SEPT) #infokonser https://t.co/lBs3OBsqvf;1,83773E+18;https://pbs.twimg.com/media/GYDyO_laIAAqgib.jpg;;in;;0;1;0;https://x.com/nitipsandaI/status/1837734999912862043;1,44504E+18;nitipsandaI
1,83773E+18;Sun Sep 22 05:50:23 +0000 2024;2; halo sender ada tugas hukum boleh bantu sender? rep yang pernah ditipu calo tiket konser nanti sender dm;1,83773E+18;;;in;;0;2;0;https://x.com/convomf/status/1837731148081799431;1,31498E+18;convomf
1,83773E+18;Sun Sep 22 05:29:36 +0000 2024;8; halo sender ada tugas hukum boleh bantu sender? rep yang pernah ditipu calo tiket konser nanti sender dm;1,83773E+18;;;in;Indonesia;0;1;3;https://x.com/tanyarlfes/status/1837725917474345365;1371650588;tanyarlfes
1,83747E+18;Sat Sep 21 12:19:36 +0000 2024;0;anyone ada yg tau caranya cari tiket konser jp dari reseller/calo gitu gak si? katanya ada web nya ya? Pliss yg tau dm dongggg;1,83747E+18;;;in;🦮jake;0;0;0;https://x.com/1511zip/status/1837466707801309685;1,72845E+18;1511zip
1,8372E+18;Fri Sep 20 18:21:17 +0000 2024;0;Iseng nyelem sellkor malah kaget rame bgt yg jualan tiket konser d6 itu calo kah mana ada yg jual banyak bgt;1,8372E+18;;;in;;0;2;0;https://x.com/mandungie/status/1837195342082887911;1,77124E+18;mandungie
1,83718E+18;Fri Sep 20 17:15:12 +0000 2024;0;apa aku nonton zb1 konser aja ya dateng ke venue siapa tau nemu tiket murah dr calo;1,83718E+18;;;in;;0;1;0;https://x.com/shenrickyys/status/1837178710144983445;1,15224E+18;shenrickyys
1,83712E+18;Fri Sep 20 13:34:20 +0000 2024;0;Calo level edan! Tiket konser 120jt buset! Mau keliling dunia lu??;1,83712E+18;;;in;Trenggalek;0;0;0;https://x.com/h4np0p/status/1837123127110783267;2483333466;h4np0p
1,83712E+18;Fri Sep 20 13:11:51 +0000 2024;0;@ayainohan Barusan lewat di tt ada soloist yg mau konser di indo tapi harga tiket soundcheck nya dijadiin bid sama calo/ordal semakin depan semakin mahal harganya kayaknya si jamie tuh mau ngikutin itu;1,83712E+18;;ayainohan;in;pls.don't.follow.me;0;1;0;https://x.com/babelgms/status/1837117470437691897;343855838;babelgms
1,83709E+18;Fri Sep 20 11:36:59 +0000 2024;0;@spacewalkerguy_ Biasa bang ada calo tiket. Padahal pengumuman yang dapet tiket konser Suno baru hari ini. Tapi udah ada calo jual tiket overprice;1,83709E+18;;spacewalkerguy_;in;;0;1;0;https://x.com/kalamaifreiya/status/1837093594559398301;1,40831E+18;kalamaifreiya
1,83697E+18;Fri Sep 20 03:31:55 +0000 2024;1;Serius nanya deh kalo konser svt di tokyo dome bisa beli tiket dari calo ga sih???;1,83697E+18;;;in;DKI Jakarta, Indonesia;0;1;0;https://x.com/moon_jinnie93/status/1836971525830005125;1412344334;moon_jinnie93
1,83697E+18;Fri Sep 20 03:08:39 +0000 2024;2;Jangan gampang tergiur lebih baik aman daripada nyesel belakangan! Pelaku penipuan calo tiket konser sering beraksi dengan berbagai macam modus yang dilakukan. Apa saja sih modus-modus tersebut? Yuk simak konten di atas! https://t.co/IwIXtdBSYY;1,83697E+18;https://pbs.twimg.com/media/GX42hoFaUAAXVnl.jpg;;in;Kota Bandung, Jawa Barat;0;1;0;https://x.com/humaspoldajbr/status/1836965669201645755;218742561;humaspoldajbr
1,83696E+18;Fri Sep 20 03:00:08 +0000 2024;1; halo sender ada tugas hukum boleh bantu sender? rep yang pernah ditipu calo tiket konser nanti sender dm;1,83696E+18;;;in;;0;0;0;https://x.com/convobase/status/1836963528076308812;3543482659;convobase
1,83696E+18;Fri Sep 20 02:52:27 +0000 2024;5;haloo moots permisi aku on aku ini lagi buat tugas hukum apakah ada yang pernah kena tipu tiket calo di konser? klo ada rep yaa nanti aku dm;1,83696E+18;;;in;introvert ;1;0;7;https://x.com/behoonies/status/1836961593630011430;1,26111E+18;behoonies
1,83682E+18;Thu Sep 19 17:32:32 +0000 2024;0;ssso ujus kemarin juga hari H gensales VIP udah langsung sold out H-2 minggu konser tiba2 muncul lagi VIP di tiket dot com H-1 konser banyak bertebaran tiket VIP underprice di calo. Hari H konser 2row belakang VIP A kosong. kocak banget emang promotor indo. sick banget.;1,83682E+18;;;in;;0;0;0;https://x.com/heeliicious/status/1836820684863066396;1,33926E+18;heeliicious
1,83677E+18;Thu Sep 19 13:51:57 +0000 2024;3;WANT TO SELL (bukan calo ini kita gabisa dtng krn lembur semua) 3 tiket day pass PESTAPORA 600k/tiket (boleh nego kak) Take all harga khusus Cod langsung jaksel jakbar #wts #pestapora #konser #jual;1,83677E+18;;;in;;3;0;10;https://x.com/moonloversuju/status/1836765172956115236;459898701;moonloversuju
1,83675E+18;Thu Sep 19 12:37:01 +0000 2024;0;WTS Tiket Konser Pusphoria SMAN 5 YOGYAKARTA Hii Pusphorians⭐️ We have Special Price for all the luckiest person Festival : Rp 100.000 ️ Rp 75.000 Premium : Rp 160.000️ Rp 125.000 yang mau dm aja krn aku bkn calo ini resmi ok #konserjogja #infokonser #zonauang https://t.co/UK7WpLNL7D;1,83675E+18;https://pbs.twimg.com/media/GX1vB3naQAA2s86.jpg;;in;;0;0;0;https://x.com/nitipsandaI/status/1836746316682342579;1,44504E+18;nitipsandaI
1,83674E+18;Thu Sep 19 12:29:31 +0000 2024;0;Bintang ferdyan penipu calo tiket konser;1,83674E+18;;;in;Malang;0;0;0;https://x.com/capekanyinkkk/status/1836744430314983816;1,17567E+18;capekanyinkkk
1,83633E+18;Wed Sep 18 08:48:19 +0000 2024;0;Ada ada aja mama gue emang gue lagi cerita nonton konser di manila sama pas kemarin bruno tbtb mama bilang cariin tiket calo nicky astria atau ngga vina panduwinata dongggg kamu kan nonton murah terus tuh ;1,83633E+18;;;in;;0;1;0;https://x.com/Ieemark2/status/1836326375172771877;1,16654E+18;Ieemark2
1,83622E+18;Wed Sep 18 06:06:10 +0000 2024;0;@jeongsuxh HAHAHA CALO TIKET KONSER;1,83629E+18;;wonfeelgu;tl;isekai;0;0;0;https://x.com/yerhwg/status/1836285568889819180;1,80143E+18;yerhwg
1,83591E+18;Tue Sep 17 05:03:35 +0000 2024;0;Se flop2nya konser di china andaikata beneran calo ttp WayV kaya woy duit calo beli tiket ttp masuk ke pocket wayv ;1,83591E+18;;;in;;0;0;0;https://x.com/mixzlr/status/1835907430720704897;1,4098E+18;mixzlr
1,83582E+18;Mon Sep 16 23:10:38 +0000 2024;23;Buat yg ngeluh kenapa harga konser mahal bgt. Selain karena pajak yg gede promotor juga harus spare banyak tiket buat dikasih ke para pejabut beserta ani-aninya. Calo yg pada jual tiket di venue itu juga tiket jatah pemerenta setempat dan aninya.;1,83582E+18;;;in;;0;0;7;https://x.com/soviechu/status/1835818608527917192;1,25691E+18;soviechu
1,83571E+18;Mon Sep 16 16:09:55 +0000 2024;1;Berantas calo-calo tiket konser (apalagi yg pake bot) trus dijual berkali-kali lipat itu *masih sakit hati sama tiket caratland;1,83571E+18;;;in;Indonesia;0;1;0;https://x.com/vindyalvioo/status/1835712729069637829;114996012;vindyalvioo
1,83565E+18;Mon Sep 16 11:54:02 +0000 2024;2;PLIS INFO CALO TIKET KONSER HINDIAAAA;1,83565E+18;;;in;;0;2;0;https://x.com/youAresoosaaa/status/1835648334796886333;1,4184E+18;youAresoosaaa
1,83562E+18;Mon Sep 16 09:51:08 +0000 2024;1;Same here.. bahkan tiket konser jd mahal aja gw jd ga napsu + war nya ribet kebanyakan calo sama jasa war tiket babi ngana anjir fak kata gwe teh;1,83562E+18;;;in;;0;1;0;https://x.com/soebangcha/status/1835617407110619527;9,14386E+17;soebangcha
1,8356E+18;Mon Sep 16 08:52:05 +0000 2024;4;Jangan gampang tergiur lebih baik aman daripada nyesel belakangan! Pelaku penipuan calo tiket konser sering beraksi dengan berbagai macam modus yang dilakukan. Apa saja sih modus-modus tersebut? Yuk simak konten di atas! https://t.co/0Rrqd2xlhC;1,8356E+18;https://pbs.twimg.com/media/GXleyM4a4AAOg1g.jpg;;in;Kota Bandung, Jawa Barat;0;1;0;https://x.com/humaspoldajbr/status/1835602547866046734;218742561;humaspoldajbr
1,83555E+18;Mon Sep 16 08:42:45 +0000 2024;5;@Cilorconnoistre Itu kerjaan jastipers yg bikin kyk gitu. Apapun yg viral pasti diserbu sama jastipers. Dulu konsep jastiper itu kan komisi/fee skrg jastiper yah persis kyk calo. Harga barang digoreng berkali-kali lipat. Labubu dijual 3x lipat tiket konse;1,8356E+18;;Cilorconnoistre;in;Jakarta Capital Region;1;0;2;https://x.com/Tanto19/status/1835600197445198305;77764779;Tanto19
1,83552E+18;Mon Sep 16 04:31:50 +0000 2024;0;@24patapaisen Nah betul Kebalikan nya tiket konser yg ballot. Karena mungkin yg ngincer banyak tapi yg dapat sedikit jadi banyak calo yg jual dan gak mungkin PO juga kan kalo tiket ;1,83554E+18;;24patapaisen;in;セクシードーム;0;0;0;https://x.com/kazushorimitski/status/1835537052852748293;320027494;kazushorimitski
1,83549E+18;Mon Sep 16 01:06:23 +0000 2024;2;Pov anak we nonton konser pertama kali bareng ibunya: 1. Jadi ngak jadi serba dadakan krn nunggu jadwal bundi safe. 2. Beli tiket via calo untung trusted tq bucha &amp;;;;;;;;;;;
1,83536E+18;Sun Sep 15 16:34:16 +0000 2024;1;mama : km nonton konser berapa harganya? ak : murah cuman sejutaaan mama : boong mama cari tiket nonton itu gada yang sejutaan km yg berdiri kan? ak : sejuta orang beli di calo (mencobaa tetep boong biar ga ketauan) hehehehe;1,83536E+18;;;in;;0;1;1;https://x.com/mylodinoo/status/1835356471292485780;8,71967E+17;mylodinoo
1,83532E+18;Sun Sep 15 14:06:23 +0000 2024;0;@taekimwjk Kaya war tiket konser gapernah kebagian apakah ada calo juga ;1,83532E+18;;taekimwjk;in;Daegu, Republic of Korea;1;1;0;https://x.com/agustdwifey69/status/1835319254431985808;1,74219E+18;agustdwifey69
1,83449E+18;Sun Sep 15 13:55:16 +0000 2024;0;@Mastermind_722 Ke jis nganter mie ayam sekalian nonton konser dpt tiket dari calo;1,83532E+18;;Mastermind_722;in;;0;0;0;https://x.com/PangeranEs5/status/1835316458928431394;1,30713E+18;PangeranEs5
1,83509E+18;Sun Sep 15 13:17:37 +0000 2024;0;@cithetic Tiket konser smcu cat 1 pake fee calo masyaAllah tabarakallah Bun️;1,83531E+18;;cithetic;in;🌜;0;0;0;https://x.com/tarlexxzy/status/1835306983425294600;1,06373E+18;tarlexxzy
1,83531E+18;Sun Sep 15 13:17:11 +0000 2024;0;Nanti bakal ada calo tiket konser disney jkt ga si???;1,83531E+18;;;in;♫︎personal archive♡︎;0;0;0;https://x.com/osheanpain/status/1835306872712388953;1,33404E+18;osheanpain
1,83517E+18;Sun Sep 15 08:53:05 +0000 2024;0;@jaydnow_hr Wkwkwk yakan Kek yaudah tinggal gausah beli disana (Padahal diri sendiri sering mengeluh harga tiket konser di tangan calo);1,83524E+18;;jaydnow_hr;in;Kyoto-shi Shimogyo-ku, Kyoto;0;0;0;https://x.com/sound_of_sa/status/1835240408747819112;1,71805E+18;sound_of_sa
1,83523E+18;Sun Sep 15 08:00:50 +0000 2024;4;kiri kanan aku kosong melompong. fix ini tiket dipegang 1 calo trus jualnya kemahalan lol. lucky me aku bisa letakin semua barang di kiri dan kanan. di pertengahan konser sebenya ada beberapa org dr belakang pindah ke sini tapi ruang gerakku masih luas bgt https://t.co/ytw7ssdehh;1,83523E+18;https://pbs.twimg.com/amplify_video_thumb/1835227202834812928/img/C7bftwwzfIoSsf3G.jpg;deborakezia;in;;1;2;0;https://x.com/deborakezia/status/1835227260229460259;254401911;deborakezia
1,83498E+18;Sat Sep 14 15:29:35 +0000 2024;0;konser brunomars day 1 sepupuku dapet tiket festival A for free trs day 2 temennya dapet cat 4 200k &amp;;;;;;;;;;;
1,83495E+18;Sat Sep 14 13:20:07 +0000 2024;0;Chika elu aslinya calo ticketing konser ya. Cepet banget anjir. iya kalo butuh tiket konser boleh pc gue ya;1,83495E+18;;;in;william.;0;0;0;https://x.com/cellREII/status/1834945222138384457;1,4586E+18;cellREII
1,83378E+18;Wed Sep 11 08:28:16 +0000 2024;0;Bruno Mars akan menggelar konser di Jakarta malam ini 11 September 2024. Eitss jangan beli tiket di calo tiket resminya masih ada kok! via detikPop https://t.co/nvtZDRYuQu;1,83378E+18;;;in;Jakarta, Indonesia;0;0;0;https://x.com/detikhot/status/1833784615233843229;137282671;detikhot
1,83378E+18;Wed Sep 11 08:08:00 +0000 2024;3;Bruno Mars akan menggelar konser di Jakarta malam ini 11 September 2024. Eitss jangan beli tiket di calo tiket resminya masih ada kok! via @detik_pop https://t.co/trTSZKZUVp;1,83378E+18;;;in;;1;1;2;https://x.com/detikcom/status/1833779511755739323;69183155;detikcom
1,83378E+18;Wed Sep 11 07:57:47 +0000 2024;5;Adakah yang punya kenalan yang tinggal di korea &amp;;;;;;;;;;;
1,83376E+18;Wed Sep 11 07:23:13 +0000 2024;0;@neucifera udah kek calo tiket konser;1,83377E+18;;neucifera;in;;0;1;0;https://x.com/zoronigirich/status/1833768242290344097;7,73431E+17;zoronigirich
1,83376E+18;Wed Sep 11 06:46:25 +0000 2024;2;Mau sombong.. Baru pertama kali berhasil war tiket selama masuk dunia per koreaan dari konser jadul (Big bang) sampe konser chaos nan badai (Svt) sisanya either calo atau temen yg berhasil nge war-in. Fix lah ini mah hoki seumur hidup dipake buat stan Plave ;1,83376E+18;;;in;;0;0;0;https://x.com/bamtoyun/status/1833758982730883125;1,80615E+18;bamtoyun
